{8373,8101,10404,8489,7981,9793,8204,7986,9641,8441,7669,10170},
{8382,8079,10397,8377,8057,9661,8190,8003,9617,8443,7687,10184},
{8390,8058,10390,8264,8125,9537,8175,8019,9593,8445,7705,10198},
{8398,8037,10382,8155,8186,9425,8159,8036,9569,8446,7723,10212},
{8405,8016,10374,8056,8235,9331,8143,8053,9544,8447,7741,10225},
{8412,7995,10366,7972,8270,9259,8127,8070,9519,8447,7760,10238},
{8418,7975,10358,7908,8286,9213,8109,8087,9493,8447,7779,10251},
{8423,7954,10349,7931,8263,9243,8092,8105,9467,8447,7797,10263},
{8428,7934,10339,7953,8241,9273,8074,8123,9441,8446,7816,10275},
{8432,7914,10329,7975,8220,9302,8055,8141,9414,8444,7836,10287},
{8436,7894,10319,7996,8200,9331,8036,8160,9387,8442,7855,10298},
{8439,7874,10309,8016,8180,9359,8016,8180,9359,8439,7874,10309},
{8442,7855,10298,8036,8160,9387,7996,8200,9331,8436,7894,10319},
{8444,7836,10287,8055,8141,9414,7975,8220,9302,8432,7914,10329},
{8446,7816,10275,8074,8123,9441,7953,8241,9273,8428,7934,10339},
{8447,7797,10263,8092,8105,9467,7931,8263,9243,8423,7954,10349},
{8447,7779,10251,8109,8087,9493,7908,8286,9213,8418,7975,10358},
{8447,7760,10238,8127,8070,9519,7972,8270,9259,8412,7995,10366},
{8447,7741,10225,8143,8053,9544,8056,8235,9331,8405,8016,10374},
{8446,7723,10212,8159,8036,9569,8155,8186,9425,8398,8037,10382},
{8445,7705,10198,8175,8019,9593,8264,8125,9537,8390,8058,10390},
{8443,7687,10184,8190,8003,9617,8377,8057,9661,8382,8079,10397},
{8441,7669,10170,8204,7986,9641,8489,7981,9793,8373,8101,10404},
{8438,7652,10155,8218,7970,9664,8595,7899,9926,8363,8122,10410},
{8435,7634,10141,8232,7954,9687,8688,7808,10058,8353,8144,10416},
{8432,7617,10125,8245,7938,9710,8765,7709,10181,8342,8165,10421},
{8428,7600,10110,8258,7922,9732,8820,7600,10293,8330,8187,10426},
{8423,7583,10094,8271,7906,9754,8849,7482,10389,8318,8209,10431},
{8418,7566,10078,8283,7890,9775,8848,7357,10466,8305,8231,10435},
{8413,7550,10061,8294,7875,9797,8817,7231,10522,8291,8253,10439},
{8407,7533,10044,8305,7859,9818,8756,7110,10556,8276,8275,10442},
{8401,7516,10027,8316,7843,9838,8671,7002,10569,8261,8297,10445},
{8394,7500,10009,8326,7828,9858,8568,6913,10565,8245,8319,10448},
{8387,7484,9992,8336,7812,9878,8457,6847,10548,8229,8341,10450},
{8380,7468,9974,8346,7796,9898,8349,6805,10521,8211,8363,10451},
{8372,7452,9955,8355,7780,9917,8253,6787,10489,8193,8385,10453},
{8364,7436,9936,8364,7764,9936,8174,6792,10453,8174,8408,10453},
{8355,7420,9917,8372,7748,9955,8193,6815,10453,8253,8413,10489},
{8346,7404,9898,8380,7732,9974,8211,6837,10451,8349,8395,10521},
{8336,7388,9878,8387,7716,9992,8229,6859,10450,8457,8353,10548},
{8326,7372,9858,8394,7700,10009,8245,6881,10448,8568,8287,10565},
{8316,7357,9838,8401,7684,10027,8261,6903,10445,8671,8198,10569},
{8305,7341,9818,8407,7667,10044,8276,6925,10442,8756,8090,10556},
{8294,7325,9797,8413,7650,10061,8291,6947,10439,8817,7969,10522},
{8283,7310,9775,8418,7634,10078,8305,6969,10435,8848,7843,10466},
{8271,7294,9754,8423,7617,10094,8318,6991,10431,8849,7718,10389},
{8258,7278,9732,8428,7600,10110,8330,7013,10426,8820,7600,10293},
{8245,7262,9710,8432,7583,10125,8342,7035,10421,8765,7491,10181},
{8232,7246,9687,8435,7566,10141,8353,7056,10416,8688,7392,10058},
{8218,7230,9664,8438,7548,10155,8363,7078,10410,8595,7301,9926},
{8204,7214,9641,8441,7531,10170,8373,7099,10404,8489,7219,9793},
{8190,7197,9617,8443,7513,10184,8382,7121,10397,8377,7143,9661},
{8175,7181,9593,8445,7495,10198,8390,7142,10390,8264,7075,9537},
{8159,7164,9569,8446,7477,10212,8398,7163,10382,8155,7014,9425},
{8143,7147,9544,8447,7459,10225,8405,7184,10374,8056,6965,9331},
{8127,7130,9519,8447,7440,10238,8412,7205,10366,7972,6930,9259},
{8109,7113,9493,8447,7421,10251,8418,7225,10358,7908,6914,9213},
{8092,7095,9467,8447,7403,10263,8423,7246,10349,7931,6937,9243},
{8074,7077,9441,8446,7384,10275,8428,7266,10339,7953,6959,9273},
{8055,7059,9414,8444,7364,10287,8432,7286,10329,7975,6980,9302},
{8036,7040,9387,8442,7345,10298,8436,7306,10319,7996,7000,9331},
{8016,7020,9359,8439,7326,10309,8439,7326,10309,8016,7020,9359},
{7996,7000,9331,8436,7306,10319,8442,7345,10298,8036,7040,9387},
{7975,6980,9302,8432,7286,10329,8444,7364,10287,8055,7059,9414},
{7953,6959,9273,8428,7266,10339,8446,7384,10275,8074,7077,9441},
{7931,6937,9243,8423,7246,10349,8447,7403,10263,8092,7095,9467},
{7908,6914,9213,8418,7225,10358,8447,7421,10251,8109,7113,9493},
